time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/07/10/17:03:13.170045,16954,1700605077,337292474,,0.197753906,-1.823730469,-93.74084473,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0,-0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.358886719,-0.019140625,9.661230087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:13.264162,16955,1700605077,437008599,,0.214233398,-1.829223633,-93.83422852,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.366210938,0.061035156,-1.342773438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.229687497,0,9.742578506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:13.358531,16956,1700605077,536687446,,0.20324707,-1.812744141,-93.92211914,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.366210938,0.366210938,-0.793457031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.277539074,-0.033496093,9.670801163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:13.457667,16957,1700605077,636279443,,0.20324707,-1.796264648,-93.98803711,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305175781,-0.244140625,-1.220703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.282324225,-0.038281251,9.886133194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:13.558194,16958,1700605077,735980031,,0.230712891,-1.78527832,-93.99902344,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.244140625,0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.239257813,-0.047851563,9.81435585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:13.657131,16959,1700605077,835679545,,0.236206055,-1.774291992,-93.96057129,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.48828125,0.061035156,0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.320605457,-0.009570313,9.881347656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:13.756698,16960,1700605077,935253301,,0.241699219,-1.768798828,-93.97155762,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,-0.061035156,-0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.220117182,0.009570313,9.795214653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:13.856238,16961,1700605078,34860186,,0.252685547,-1.774291992,-93.99902344,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,0.244140625,-0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.37802735,0.071777344,9.613378525,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:13.956032,16962,1700605078,134724143,,0.252685547,-1.796264648,-94.05395508,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.061035156,-0.549316406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.258398443,-0.162695318,10.26416016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.056382,16963,1700605078,234283473,,0.247192383,-1.790771484,-94.08691406,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.854492188,0.122070313,-0.549316406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.296679676,0.119628906,9.723437309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.155171,16964,1700605078,333846377,,0.230712891,-1.78527832,-94.13635254,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,0.122070313,-0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.363671869,0.129199222,9.747363091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.255208,16965,1700605078,433761500,,0.230712891,-1.790771484,-94.13635254,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244140625,-0.061035156,-0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.311035156,-0.05263672,9.828710556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.365028,16966,1700605078,533251423,,0.230712891,-1.796264648,-94.13085938,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.267968744,0.153125003,9.555956841,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.464494,16967,1700605078,632994603,,0.225219727,-1.807250977,-94.11437988,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.610351563,-0.366210938,-1.037597656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.1961914,0.129199222,9.986620903,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.555210,16968,1700605078,732594526,,0.241699219,-1.829223633,-94.19128418,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,-0.183105469,-0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.215332031,0.033496093,9.555956841,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.654170,16969,1700605078,832262633,,0.285644531,-1.829223633,-94.21875,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,-0.122070313,0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.062207032,0.095703125,9.398046494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.753942,16970,1700605078,931923128,,0.263671875,-1.801757813,-93.90563965,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0.122070313,4.760742188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.215332031,-0.014355469,9.895703316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.852834,16971,1700605079,31514347,,0.247192383,-1.752319336,-93.37280273,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,0.061035156,5.981445313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.143554688,0.023925781,9.809570313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:14.954354,16972,1700605079,131285749,,0.230712891,-1.713867188,-92.69714355,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,0,6.591796875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.430664063,0.023925781,9.919629097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.051621,16973,1700605079,230963837,,0.241699219,-1.680908203,-91.93359375,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,0.48828125,8.117675781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.215332031,0.10527344,9.771288872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.152038,16974,1700605079,330564852,,0.280151367,-1.675415039,-91.42272949,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,0.244140625,4.455566406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.38759765,0.1961914,9.618164063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.251688,16975,1700605079,430286422,,0.252685547,-1.686401367,-91.03820801,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0.122070313,3.295898438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.301464856,0.133984372,9.608593941,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.352141,16976,1700605079,529991065,,0.241699219,-1.697387695,-90.77453613,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,-0.061035156,2.380371094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244042963,0.057421874,9.584668159,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.451366,16977,1700605079,629517784,,0.186767578,-1.713867188,-90.51635742,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.244140625,0.061035156,3.295898438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.129199222,0.162695318,9.733007431,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.550786,16978,1700605079,729303223,,0.186767578,-1.713867188,-90.24719238,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,0,2.685546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.368457019,0.114843749,9.666015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.663507,16979,1700605079,828953793,,0.192260742,-1.719360352,-90.02746582,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,0,1.953125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.363671869,0.033496093,9.723437309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.752298,16980,1700605079,928420995,,0.214233398,-1.73034668,-89.91760254,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,-0.305175781,0.671386719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.248828128,0.062207032,9.603808403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.849439,16981,1700605080,28126361,,0.20324707,-1.752319336,-89.90112305,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.122070313,0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.325390637,0.157910153,9.412402153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:15.950684,16982,1700605080,127739931,,0.181274414,-1.763305664,-89.88464355,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0.122070313,0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.205761716,-0.167480469,9.933984756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.049052,16983,1700605080,227416149,,0.170288086,-1.779785156,-89.85717773,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.122070313,-0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.406738281,0.05263672,9.699511528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.153429,16984,1700605080,327073293,,0.17578125,-1.779785156,-89.82421875,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0,0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,0.081347659,9.771288872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.258647,16985,1700605080,426766992,,0.17578125,-1.774291992,-89.7857666,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244140625,0.244140625,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.306250006,0.019140625,9.876562119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.347869,16986,1700605080,526425377,,0.197753906,-1.763305664,-89.80224609,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.427246094,-0.244140625,-1.281738281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.200976565,-0.05263672,9.843066216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.447708,16987,1700605080,626110576,,0.170288086,-1.768798828,-89.86816406,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.586914063,0.244140625,-0.854492188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.272753894,0.253613293,10.04882813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.547365,16988,1700605080,725676739,,0.14831543,-1.763305664,-89.94506836,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.427246094,0.183105469,-0.915527344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.416308582,0.1866211,9.651659966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.646757,16989,1700605080,825349235,,0.137329102,-1.7578125,-89.95605469,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,0,0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.37802735,0.153125003,9.651659966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.756699,16990,1700605080,925100156,,0.142822266,-1.7578125,-89.95605469,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.239257813,0.081347659,9.713867188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.847413,16991,1700605081,24731652,,0.14831543,-1.763305664,-89.98352051,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,-0.122070313,-0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.330175787,0.028710937,9.699511528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:16.953953,16992,1700605081,124441795,,0.153808594,-1.774291992,-90.03845215,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.549316406,0.061035156,-0.732421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.507226586,0.014355469,9.977050781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.049255,16993,1700605081,224146809,,0.164794922,-1.790771484,-90.10986328,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0,-0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.258398443,0.162695318,9.383691788,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.146632,16994,1700605081,323724417,,0.142822266,-1.78527832,-90.15930176,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244140625,0.061035156,-0.671386719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.258398443,-0.009570313,9.589452744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.253653,16995,1700605081,423385061,,0.137329102,-1.790771484,-90.20874023,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,-0.061035156,-0.610351563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.363671869,-0.081347659,9.943554878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.351978,16996,1700605081,523186889,,0.14831543,-1.801757813,-90.24169922,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,0,-0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.258398443,-0.014355469,9.847851753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.475978,16997,1700605081,622708386,,0.142822266,-1.790771484,-90.24719238,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,0.122070313,0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.1866211,-0.100488283,9.933984756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.566684,16998,1700605081,722396844,,0.164794922,-1.823730469,-90.31860352,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,-0.244140625,-0.915527344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.210546881,-0.138769537,9.76171875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.693095,16999,1700605081,822021914,,0.159301758,-1.829223633,-90.38452148,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.48828125,0.061035156,-0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.392382801,0.071777344,9.771288872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.767716,17000,1700605081,921598615,,0.142822266,-1.823730469,-90.45043945,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.549316406,0.183105469,-0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.363671869,0.08613281,9.70908165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.851020,17001,1700605082,21307332,,0.142822266,-1.807250977,-90.4888916,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,0,0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349316418,0.172265619,9.828710556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:17.979607,17002,1700605082,120986217,,0.131835938,-1.796264648,-90.49987793,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,0.183105469,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.272753894,0.023925781,9.704297066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.071678,17003,1700605082,220583750,,0.142822266,-1.779785156,-90.50537109,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.122070313,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.301464856,0.110058591,9.70908165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.161783,17004,1700605082,320345301,,0.142822266,-1.779785156,-90.51086426,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.061035156,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.267968744,0.200976565,9.599023819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.261701,17005,1700605082,419907816,,0.170288086,-1.779785156,-90.54931641,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.549316406,-0.061035156,-0.427246094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.253613293,-0.114843749,9.838281631,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.341993,17006,1700605082,519631552,,0.153808594,-1.78527832,-90.57678223,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,0.061035156,-0.549316406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.459374994,0.081347659,9.532031059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.440591,17007,1700605082,619333399,,0.170288086,-1.796264648,-90.60974121,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,0.122070313,-0.732421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.555078149,0.004785156,9.776074409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.540478,17008,1700605082,718867711,,0.17578125,-1.834716797,-90.96130371,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,-0.122070313,-4.821777344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.37802735,-0.043066405,9.747363091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.641171,17009,1700605082,818630428,,0.181274414,-1.851196289,-91.52160645,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.061035156,-5.920410156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.296679676,0.153125003,9.699511528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.743873,17010,1700605082,918171666,,0.181274414,-1.862182617,-91.85119629,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,-0.244140625,-2.44140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339746088,0.043066405,9.866991997,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.838968,17011,1700605083,17845550,,0.186767578,-1.878662109,-92.1697998,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.366210938,-0.061035156,-3.41796875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.397167981,0.028710937,9.689941406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:18.939277,17012,1700605083,117526527,,0.170288086,-1.889648438,-92.43347168,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,-0.793457031,-2.746582031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.148339838,0.071777344,10.08232403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:03:19.041835,17013,1700605083,217178968,,0.181274414,-1.90612793,-92.74108887,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0.061035156,-2.746582031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.306250006,0.220117182,9.704297066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
